time,ID,x,y
2.6,0,-0.67,0.16
2.6,1,0.70,-0.34
3.2,0,-0.33,0.30
3.2,1,0.37,-0.48
3.7,0,0.02,0.38
3.7,1,0.02,-0.57
4.3,0,0.38,0.40
4.3,1,-0.35,-0.58
4.8,0,0.74,0.35
4.8,1,-0.70,-0.54
5.4,0,1.08,0.23
5.4,1,-1.05,-0.42
5.9,0,1.41,0.10
5.9,1,-1.37,-0.26
0.3,0,-1.87,-0.61
0.3,1,1.87,0.61
0.9,0,-1.69,-0.54
0.9,1,1.69,0.52
1.4,0,-1.40,-0.38
1.4,1,1.41,0.33
2.0,0,-1.10,-0.18
2.0,1,1.14,0.11
2.5,0,-0.81,0.03
2.5,1,0.87,-0.13
3.1,0,-0.53,0.26
3.1,1,0.59,-0.35
3.6,0,-0.22,0.43
3.6,1,0.26,-0.49
0.2,0,-1.60,-1.16
0.2,1,1.60,1.17
0.8,0,-1.47,-1.07
0.8,1,1.48,1.06
1.3,0,-1.23,-0.86
1.3,1,1.28,0.82
1.9,0,-0.99,-0.60
1.9,1,1.09,0.51
2.4,0,-0.78,-0.31
2.4,1,0.91,0.20
3.0,0,-0.60,0.01
3.0,1,0.72,-0.10
3.5,0,-0.38,0.29
3.5,1,0.46,-0.36
4.1,0,-0.11,0.54
4.1,1,0.18,-0.59
4.6,0,0.20,0.72
4.6,1,-0.14,-0.75
5.2,0,0.55,0.84
5.2,1,-0.48,-0.85
5.7,0,0.90,0.92
5.7,1,-0.83,-0.93
0.1,0,-1.17,-1.61
0.1,1,1.17,1.61
0.7,0,-1.10,-1.52
0.7,1,1.11,1.51
1.2,0,-0.92,-1.31
1.2,1,0.97,1.27
1.8,0,-0.72,-1.01
1.8,1,0.81,0.94
2.3,0,-0.56,-0.69
2.3,1,0.69,0.60
2.9,0,-0.43,-0.36
2.9,1,0.60,0.25
3.4,0,-0.34,-0.01
3.4,1,0.50,-0.09
4.0,0,-0.19,0.32
4.0,1,0.33,-0.42
4.5,0,0.02,0.62
4.5,1,0.11,-0.70
5.1,0,0.28,0.87
5.1,1,-0.17,-0.94
5.6,0,0.59,1.05
5.6,1,-0.48,-1.11
0.1,0,-0.62,-1.89
0.1,1,0.62,1.89
0.7,0,-0.57,-1.77
0.7,1,0.57,1.77
1.2,0,-0.45,-1.50
1.2,1,0.44,1.50
1.8,0,-0.35,-1.16
1.8,1,0.33,1.17
2.3,0,-0.30,-0.81
2.3,1,0.26,0.82
2.9,0,-0.29,-0.45
2.9,1,0.25,0.47
3.4,0,-0.31,-0.09
3.4,1,0.24,0.11
4.0,0,-0.26,0.27
4.0,1,0.16,-0.25
4.5,0,-0.16,0.62
4.5,1,-0.00,-0.57
5.1,0,0.01,0.95
5.1,1,-0.21,-0.87
5.6,0,0.21,1.24
5.6,1,-0.41,-1.17
0.2,0,0.00,-1.98
0.2,1,-0.00,1.98
0.8,0,-0.00,-1.82
0.8,1,0.00,1.81
1.3,0,-0.01,-1.50
1.3,1,0.02,1.49
1.9,0,-0.06,-1.14
1.9,1,0.08,1.14
2.4,0,-0.15,-0.80
2.4,1,0.18,0.80
3.0,0,-0.27,-0.46
3.0,1,0.30,0.47
3.5,0,-0.39,-0.12
3.5,1,0.42,0.12
4.1,0,-0.44,0.24
4.1,1,0.47,-0.24
4.6,0,-0.42,0.59
4.6,1,0.47,-0.60
5.2,0,-0.33,0.94
5.2,1,0.39,-0.95
5.7,0,-0.20,1.27
5.7,1,0.26,-1.29
0.2,0,0.61,-1.89
0.2,1,-0.61,1.89
0.8,0,0.56,-1.75
0.8,1,-0.56,1.75
1.3,0,0.40,-1.48
1.3,1,-0.42,1.47
1.9,0,0.18,-1.20
1.9,1,-0.21,1.18
2.4,0,-0.06,-0.92
2.4,1,0.02,0.91
3.0,0,-0.29,-0.65
3.0,1,0.26,0.64
3.5,0,-0.45,-0.32
3.5,1,0.44,0.32
0.1,0,1.17,-1.61
0.1,1,-1.17,1.61
0.7,0,1.09,-1.51
0.7,1,-1.09,1.51
1.2,0,0.89,-1.30
1.2,1,-0.90,1.30
1.8,0,0.63,-1.06
1.8,1,-0.62,1.06
2.3,0,0.34,-0.83
2.3,1,-0.32,0.85
2.9,0,0.04,-0.62
2.9,1,-0.01,0.65
3.4,0,-0.25,-0.40
3.4,1,0.29,0.44
4.0,0,-0.49,-0.13
4.0,1,0.53,0.17
4.5,0,-0.68,0.18
4.5,1,0.72,-0.13
5.1,0,-0.82,0.51
5.1,1,0.85,-0.47
5.6,0,-0.95,0.85
5.6,1,0.97,-0.81
0.1,0,1.61,-1.17
0.1,1,-1.61,1.17
0.6,0,1.52,-1.10
0.6,1,-1.52,1.10
1.2,0,1.30,-0.92
1.2,1,-1.30,0.93
1.7,0,0.99,-0.73
1.7,1,-0.99,0.75
2.3,0,0.68,-0.56
2.3,1,-0.66,0.60
2.8,0,0.33,-0.47
2.8,1,-0.31,0.51
3.4,0,-0.02,-0.38
3.4,1,0.04,0.41
3.9,0,-0.35,-0.22
3.9,1,0.36,0.24
4.5,0,-0.63,-0.01
4.5,1,0.64,0.03
5.0,0,-0.87,0.25
5.0,1,0.89,-0.24
5.6,0,-1.11,0.53
5.6,1,1.12,-0.52
0.1,0,1.90,-0.62
0.1,1,-1.90,0.62
0.7,0,1.77,-0.57
0.7,1,-1.78,0.57
1.2,0,1.51,-0.45
1.2,1,-1.52,0.45
1.8,0,1.17,-0.33
1.8,1,-1.18,0.34
2.3,0,0.83,-0.24
2.3,1,-0.84,0.28
2.9,0,0.48,-0.18
2.9,1,-0.48,0.26
3.4,0,0.12,-0.17
3.4,1,-0.12,0.27
4.0,0,-0.24,-0.13
4.0,1,0.23,0.22
4.5,0,-0.59,-0.03
4.5,1,0.58,0.12
5.1,0,-0.91,0.14
5.1,1,0.89,-0.05
5.6,0,-1.23,0.30
5.6,1,1.21,-0.23
0.2,0,1.98,0.00
0.2,1,-1.99,-0.00
0.8,0,1.82,0.00
0.8,1,-1.83,0.00
1.3,0,1.51,0.00
1.3,1,-1.51,0.01
1.9,0,1.15,-0.05
1.9,1,-1.16,0.05
2.4,0,0.80,-0.13
2.4,1,-0.81,0.13
3.0,0,0.47,-0.26
3.0,1,-0.48,0.26
3.5,0,0.12,-0.37
3.5,1,-0.13,0.39
4.1,0,-0.24,-0.42
4.1,1,0.23,0.44
4.6,0,-0.60,-0.40
4.6,1,0.59,0.43
5.2,0,-0.95,-0.30
5.2,1,0.94,0.34
5.7,0,-1.28,-0.18
5.7,1,1.29,0.23
0.2,0,1.88,0.61
0.2,1,-1.88,-0.61
0.8,0,1.73,0.55
0.8,1,-1.73,-0.55
1.3,0,1.47,0.37
1.3,1,-1.47,-0.37
1.9,0,1.19,0.14
1.9,1,-1.21,-0.13
2.4,0,0.92,-0.10
2.4,1,-0.95,0.12
3.0,0,0.65,-0.33
3.0,1,-0.66,0.34
3.5,0,0.33,-0.50
3.5,1,-0.34,0.50
4.1,0,-0.01,-0.62
4.1,1,0.01,0.61
0.6,0,1.54,1.12
0.6,1,-1.54,-1.12
1.1,0,1.36,0.94
1.1,1,-1.36,-0.94
1.7,0,1.13,0.65
1.7,1,-1.13,-0.67
2.2,0,0.92,0.35
2.2,1,-0.93,-0.37
2.8,0,0.74,0.05
2.8,1,-0.75,-0.06
3.3,0,0.53,-0.24
3.3,1,-0.53,0.25
3.9,0,0.28,-0.49
3.9,1,-0.28,0.50
4.4,0,-0.02,-0.70
4.4,1,0.02,0.69
5.0,0,-0.35,-0.84
5.0,1,0.37,0.82
5.5,0,-0.70,-0.94
5.5,1,0.72,0.92
6.1,0,-1.06,-1.02
6.1,1,1.07,1.01
0.5,0,1.12,1.55
0.5,1,-1.13,-1.55
1.1,0,0.98,1.34
1.1,1,-0.99,-1.34
1.6,0,0.81,1.04
1.6,1,-0.81,-1.03
2.2,0,0.68,0.70
2.2,1,-0.68,-0.70
2.7,0,0.59,0.35
2.7,1,-0.59,-0.35
3.3,0,0.52,0.00
3.3,1,-0.51,-0.01
3.8,0,0.39,-0.33
3.8,1,-0.37,0.33
4.4,0,0.19,-0.64
4.4,1,-0.17,0.63
4.9,0,-0.06,-0.90
4.9,1,0.09,0.89
5.5,0,-0.35,-1.13
5.5,1,0.38,1.10
6.0,0,-0.65,-1.32
6.0,1,0.67,1.31
0.4,0,0.60,1.85
0.4,1,-0.60,-1.84
1.0,0,0.52,1.64
1.0,1,-0.51,-1.63
1.5,0,0.39,1.32
1.5,1,-0.39,-1.32
2.1,0,0.30,0.97
2.1,1,-0.30,-0.97
2.6,0,0.24,0.62
2.6,1,-0.25,-0.61
3.2,0,0.24,0.25
3.2,1,-0.25,-0.25
3.7,0,0.21,-0.11
3.7,1,-0.23,0.11
4.3,0,0.13,-0.47
4.3,1,-0.15,0.47
4.8,0,-0.01,-0.80
4.8,1,-0.01,0.80
5.4,0,-0.19,-1.10
5.4,1,0.16,1.11
5.9,0,-0.38,-1.41
5.9,1,0.34,1.42
0.5,0,-0.00,1.91
0.5,1,0.00,-1.91
1.1,0,-0.00,1.65
1.1,1,0.00,-1.64
1.6,0,0.02,1.30
1.6,1,-0.02,-1.28
2.2,0,0.07,0.94
2.2,1,-0.07,-0.93
2.7,0,0.16,0.60
2.7,1,-0.15,-0.58
3.3,0,0.29,0.27
3.3,1,-0.27,-0.24
3.8,0,0.36,-0.09
3.8,1,-0.35,0.12
4.4,0,0.37,-0.44
4.4,1,-0.36,0.48
4.9,0,0.32,-0.79
4.9,1,-0.30,0.83
5.5,0,0.22,-1.14
5.5,1,-0.21,1.18
6.0,0,0.09,-1.47
6.0,1,-0.08,1.52
0.5,0,-0.59,1.81
0.5,1,0.59,-1.82
1.1,0,-0.46,1.59
1.1,1,0.47,-1.60
1.6,0,-0.25,1.31
1.6,1,0.26,-1.32
2.2,0,-0.02,1.02
2.2,1,0.04,-1.04
2.7,0,0.22,0.74
2.7,1,-0.20,-0.76
3.3,0,0.43,0.43
3.3,1,-0.41,-0.46
3.8,0,0.56,0.10
3.8,1,-0.55,-0.12
0.4,0,-1.14,1.57
0.4,1,1.14,-1.57
1.0,0,-0.99,1.40
1.0,1,1.00,-1.39
1.6,0,-0.74,1.16
1.6,1,0.77,-1.13
2.1,0,-0.46,0.95
2.1,1,0.50,-0.89
2.7,0,-0.15,0.76
2.7,1,0.19,-0.70
3.2,0,0.15,0.56
3.2,1,-0.11,-0.51
3.8,0,0.39,0.30
3.8,1,-0.36,-0.26
4.3,0,0.60,-0.00
4.3,1,-0.58,0.04
4.9,0,0.77,-0.33
4.9,1,-0.74,0.36
5.4,0,0.92,-0.66
5.4,1,-0.86,0.69
6.0,0,1.05,-0.99
6.0,1,-0.99,1.03
0.4,0,-1.57,1.14
0.4,1,1.57,-1.14
1.0,0,-1.39,1.00
1.0,1,1.38,-1.02
1.5,0,-1.11,0.80
1.5,1,1.08,-0.86
2.1,0,-0.81,0.61
2.1,1,0.74,-0.70
2.6,0,-0.48,0.47
2.6,1,0.40,-0.61
3.2,0,-0.13,0.39
3.2,1,0.05,-0.52
3.7,0,0.21,0.26
3.7,1,-0.28,-0.34
4.3,0,0.53,0.08
4.3,1,-0.56,-0.12
4.8,0,0.80,-0.15
4.8,1,-0.80,0.15
5.4,0,1.03,-0.43
5.4,1,-1.01,0.45
5.9,0,1.25,-0.71
5.9,1,-1.23,0.73
0.4,0,-1.84,0.60
0.4,1,1.83,-0.59
1.0,0,-1.62,0.51
1.0,1,1.61,-0.50
1.5,0,-1.30,0.39
1.5,1,1.30,-0.35
2.1,0,-0.95,0.30
2.1,1,0.95,-0.25
2.6,0,-0.60,0.22
2.6,1,0.60,-0.18
3.2,0,-0.24,0.21
3.2,1,0.23,-0.18
3.7,0,0.12,0.21
3.7,1,-0.13,-0.15
4.3,0,0.48,0.14
4.3,1,-0.48,-0.07
4.8,0,0.82,0.01
4.8,1,-0.82,0.07
5.4,0,1.12,-0.18
5.4,1,-1.14,0.25
5.9,0,1.41,-0.39
5.9,1,-1.45,0.42
0.5,0,-1.92,-0.00
0.5,1,1.91,-0.00
1.1,0,-1.68,-0.00
1.1,1,1.66,-0.02
1.6,0,-1.32,0.02
1.6,1,1.31,-0.10
2.2,0,-0.98,0.09
2.2,1,0.97,-0.21
2.7,0,-0.64,0.21
2.7,1,0.63,-0.35
3.3,0,-0.32,0.36
3.3,1,0.27,-0.45
3.8,0,0.03,0.47
3.8,1,-0.09,-0.50
4.4,0,0.39,0.51
4.4,1,-0.45,-0.46
4.9,0,0.75,0.47
4.9,1,-0.78,-0.35
5.5,0,1.09,0.37
5.5,1,-1.12,-0.22
6.0,0,1.43,0.23
6.0,1,-1.47,-0.15
0.4,0,-1.85,-0.60
0.4,1,1.85,0.60
1.0,0,-1.65,-0.50
1.0,1,1.64,0.50
1.5,0,-1.38,-0.29
1.5,1,1.36,0.30
2.1,0,-1.10,-0.06
2.1,1,1.08,0.07
2.6,0,-0.83,0.17
2.6,1,0.82,-0.18
3.2,0,-0.54,0.39
3.2,1,0.52,-0.38
3.7,0,-0.22,0.56
3.7,1,0.20,-0.55
0.1,0,-1.61,-1.17
0.1,1,1.61,1.17
0.7,0,-1.51,-1.08
0.7,1,1.50,1.08
1.2,0,-1.30,-0.87
1.2,1,1.30,0.87
1.8,0,-1.09,-0.58
1.8,1,1.07,0.59
2.3,0,-0.89,-0.29
2.3,1,0.88,0.30
2.9,0,-0.71,0.03
2.9,1,0.69,-0.01
3.4,0,-0.46,0.29
3.4,1,0.45,-0.28
4.0,0,-0.16,0.49
4.0,1,0.17,-0.51
4.5,0,0.17,0.63
4.5,1,-0.15,-0.68
5.1,0,0.52,0.73
5.1,1,-0.50,-0.78
5.6,0,0.85,0.88
5.6,1,-0.84,-0.88
0.1,0,-1.17,-1.61
0.1,1,1.17,1.61
0.7,0,-1.10,-1.50
0.7,1,1.09,1.50
1.2,0,-0.94,-1.26
1.2,1,0.92,1.26
1.8,0,-0.79,-0.93
1.8,1,0.74,0.95
2.3,0,-0.69,-0.59
2.3,1,0.62,0.61
2.9,0,-0.61,-0.23
2.9,1,0.54,0.26
3.4,0,-0.47,0.11
3.4,1,0.43,-0.09
4.0,0,-0.29,0.42
4.0,1,0.27,-0.41
4.5,0,-0.05,0.69
4.5,1,0.05,-0.71
5.1,0,0.24,0.90
5.1,1,-0.23,-0.94
5.6,0,0.53,1.10
5.6,1,-0.52,-1.14
0.1,0,-0.62,-1.89
0.1,1,0.62,1.89
0.7,0,-0.57,-1.77
0.7,1,0.57,1.77
1.2,0,-0.45,-1.50
1.2,1,0.46,1.50
1.8,0,-0.32,-1.17
1.8,1,0.36,1.16
2.3,0,-0.26,-0.82
2.3,1,0.33,0.80
2.9,0,-0.26,-0.46
2.9,1,0.35,0.44
3.4,0,-0.29,-0.09
3.4,1,0.39,0.08
4.0,0,-0.25,0.27
4.0,1,0.33,-0.27
4.5,0,-0.13,0.61
4.5,1,0.21,-0.62
5.1,0,0.06,0.93
5.1,1,0.02,-0.93
5.6,0,0.28,1.23
5.6,1,-0.18,-1.22
0.2,0,-0.00,-1.98
0.2,1,0.00,1.98
0.8,0,-0.00,-1.82
0.8,1,0.00,1.82
1.3,0,-0.02,-1.50
1.3,1,0.02,1.50
1.9,0,-0.08,-1.14
1.9,1,0.10,1.15
2.4,0,-0.19,-0.80
2.4,1,0.21,0.80
3.0,0,-0.35,-0.46
3.0,1,0.35,0.48
3.5,0,-0.46,-0.12
3.5,1,0.48,0.14
4.1,0,-0.51,0.24
4.1,1,0.54,-0.21
4.6,0,-0.49,0.61
4.6,1,0.52,-0.57
5.2,0,-0.39,0.95
5.2,1,0.43,-0.92
5.7,0,-0.26,1.29
5.7,1,0.31,-1.26
0.2,0,0.61,-1.89
0.2,1,-0.61,1.89
0.8,0,0.56,-1.75
0.8,1,-0.56,1.75
1.3,0,0.42,-1.47
1.3,1,-0.39,1.49
1.9,0,0.21,-1.18
1.9,1,-0.17,1.21
2.4,0,-0.01,-0.89
2.4,1,0.07,0.94
3.0,0,-0.24,-0.61
3.0,1,0.30,0.67
3.5,0,-0.42,-0.29
3.5,1,0.46,0.34
4.1,0,-0.53,0.06
4.1,1,0.57,-0.01
0.6,0,1.12,-1.54
0.6,1,-1.12,1.55
1.1,0,0.96,-1.35
1.1,1,-0.95,1.37
1.7,0,0.69,-1.11
1.7,1,-0.67,1.15
2.2,0,0.40,-0.90
2.2,1,-0.38,0.95
2.8,0,0.09,-0.71
2.8,1,-0.07,0.77
3.3,0,-0.18,-0.49
3.3,1,0.22,0.56
3.8,0,-0.43,-0.23
3.8,1,0.48,0.31
4.4,0,-0.63,0.08
4.4,1,0.69,0.01
4.9,0,-0.75,0.43
4.9,1,0.82,-0.33
5.5,0,-0.84,0.78
5.5,1,0.91,-0.68
6.0,0,-0.99,1.10
6.0,1,1.05,-1.02
0.4,0,1.57,-1.14
0.4,1,-1.57,1.14
1.0,0,1.39,-1.01
1.0,1,-1.40,1.00
1.5,0,1.10,-0.82
1.5,1,-1.11,0.80
2.1,0,0.77,-0.67
2.1,1,-0.78,0.64
2.6,0,0.43,-0.57
2.6,1,-0.44,0.53
3.2,0,0.07,-0.50
3.2,1,-0.09,0.47
3.7,0,-0.26,-0.35
3.7,1,0.24,0.33
4.3,0,-0.54,-0.13
4.3,1,0.54,0.12
4.8,0,-0.78,0.14
4.8,1,0.79,-0.14
5.4,0,-0.98,0.43
5.4,1,1.00,-0.42
5.9,0,-1.22,0.69
5.9,1,1.23,-0.70
0.4,0,1.85,-0.60
0.4,1,-1.85,0.60
1.0,0,1.64,-0.52
1.0,1,-1.64,0.52
1.5,0,1.32,-0.40
1.5,1,-1.32,0.41
2.1,0,0.97,-0.34
2.1,1,-0.96,0.35
2.6,0,0.61,-0.32
2.6,1,-0.60,0.35
3.2,0,0.25,-0.34
3.2,1,-0.24,0.38
3.7,0,-0.12,-0.33
3.7,1,0.12,0.38
4.3,0,-0.47,-0.26
4.3,1,0.47,0.31
4.8,0,-0.81,-0.11
4.8,1,0.80,0.16
5.4,0,-1.11,0.09
5.4,1,1.10,-0.03
5.9,0,-1.40,0.30
5.9,1,1.39,-0.26
0.4,0,1.94,0.00
0.4,1,-1.94,0.00
1.0,0,1.72,-0.00
1.0,1,-1.72,0.02
1.5,0,1.37,-0.03
1.5,1,-1.38,0.09
2.1,0,1.01,-0.11
2.1,1,-1.04,0.20
2.6,0,0.68,-0.24
2.6,1,-0.71,0.34
3.2,0,0.35,-0.39
3.2,1,-0.37,0.47
3.7,0,-0.01,-0.46
3.7,1,-0.01,0.52
4.3,0,-0.37,-0.46
4.3,1,0.35,0.51
4.8,0,-0.72,-0.39
4.8,1,0.71,0.43
5.4,0,-1.06,-0.26
5.4,1,1.05,0.31
5.9,0,-1.41,-0.14
5.9,1,1.39,0.21
0.4,0,1.85,0.60
0.4,1,-1.85,-0.60
1.0,0,1.64,0.52
1.0,1,-1.65,-0.50
1.5,0,1.35,0.34
1.5,1,-1.38,-0.29
2.1,0,1.07,0.13
2.1,1,-1.10,-0.04
2.6,0,0.80,-0.10
2.6,1,-0.84,0.20
3.2,0,0.52,-0.32
3.2,1,-0.55,0.40
3.7,0,0.18,-0.47
3.7,1,-0.21,0.53
0.4,0,1.57,1.14
0.4,1,-1.57,-1.14
1.0,0,1.41,0.99
1.0,1,-1.40,-0.99
1.5,0,1.19,0.73
1.5,1,-1.18,-0.73
2.1,0,1.01,0.42
2.1,1,-0.98,-0.43
2.6,0,0.84,0.10
2.6,1,-0.80,-0.11
3.2,0,0.63,-0.18
3.2,1,-0.60,0.18
3.7,0,0.37,-0.44
3.7,1,-0.36,0.45
4.3,0,0.08,-0.65
4.3,1,-0.06,0.66
4.8,0,-0.24,-0.81
4.8,1,0.27,0.82
5.4,0,-0.60,-0.92
5.4,1,0.62,0.92
5.9,0,-0.95,-0.98
5.9,1,0.97,0.99
0.3,0,1.15,1.59
0.3,1,-1.16,-1.59
0.9,0,1.04,1.44
0.9,1,-1.05,-1.45
1.4,0,0.85,1.18
1.4,1,-0.87,-1.17
2.0,0,0.69,0.85
2.0,1,-0.71,-0.84
2.5,0,0.58,0.51
2.5,1,-0.60,-0.50
3.1,0,0.49,0.16
3.1,1,-0.51,-0.15
3.6,0,0.37,-0.18
3.6,1,-0.38,0.19
4.2,0,0.18,-0.50
4.2,1,-0.20,0.49
4.7,0,-0.06,-0.78
4.7,1,0.04,0.77
5.3,0,-0.33,-1.02
5.3,1,0.33,1.00
5.8,0,-0.61,-1.23
5.8,1,0.63,1.20
0.3,0,0.61,1.86
0.3,1,-0.61,-1.87
0.9,0,0.55,1.68
0.9,1,-0.54,-1.69
1.4,0,0.46,1.36
1.4,1,-0.42,-1.37
2.0,0,0.41,1.00
2.0,1,-0.32,-1.03
2.5,0,0.41,0.65
2.5,1,-0.28,-0.68
3.1,0,0.43,0.30
3.1,1,-0.28,-0.33
3.6,0,0.42,-0.07
3.6,1,-0.28,0.03
4.2,0,0.34,-0.42
4.2,1,-0.21,0.38
4.7,0,0.20,-0.76
4.7,1,-0.09,0.71
5.3,0,-0.00,-1.05
5.3,1,0.09,1.03
5.8,0,-0.21,-1.34
5.8,1,0.29,1.32
0.3,0,-0.00,1.96
0.3,1,0.00,-1.96
0.9,0,-0.00,1.76
0.9,1,-0.00,-1.77
1.4,0,0.01,1.43
1.4,1,-0.01,-1.43
2.0,0,0.07,1.07
2.0,1,-0.08,-1.08
2.5,0,0.18,0.73
2.5,1,-0.19,-0.74
3.1,0,0.32,0.41
3.1,1,-0.32,-0.41
3.6,0,0.45,0.06
3.6,1,-0.42,-0.07
4.2,0,0.50,-0.30
4.2,1,-0.47,0.29
4.7,0,0.47,-0.65
4.7,1,-0.43,0.66
5.3,0,0.38,-1.01
5.3,1,-0.33,1.01
5.8,0,0.26,-1.35
5.8,1,-0.18,1.35
0.3,0,-0.61,1.87
0.3,1,0.61,-1.87
0.9,0,-0.52,1.69
0.9,1,0.54,-1.69
1.4,0,-0.33,1.42
1.4,1,0.38,-1.39
2.0,0,-0.09,1.15
2.0,1,0.18,-1.09
2.5,0,0.15,0.88
2.5,1,-0.05,-0.81
3.1,0,0.36,0.59
3.1,1,-0.28,-0.53
3.6,0,0.51,0.26
3.6,1,-0.46,-0.20
0.3,0,-1.16,1.59
0.3,1,1.16,-1.59
0.9,0,-1.05,1.44
0.9,1,1.04,-1.45
1.4,0,-0.83,1.19
1.4,1,0.81,-1.23
2.0,0,-0.57,0.93
2.0,1,0.53,-1.00
2.5,0,-0.28,0.72
2.5,1,0.24,-0.80
3.1,0,0.02,0.52
3.1,1,-0.06,-0.60
3.6,0,0.30,0.30
3.6,1,-0.34,-0.37
4.2,0,0.55,0.02
4.2,1,-0.58,-0.09
4.7,0,0.74,-0.29
4.7,1,-0.75,0.23
5.3,0,0.86,-0.62
5.3,1,-0.85,0.57
5.8,0,0.97,-0.97
5.8,1,-0.95,0.91
0.3,0,-1.59,1.15
0.3,1,1.59,-1.15
0.9,0,-1.43,1.03
0.9,1,1.43,-1.03
1.4,0,-1.15,0.84
1.4,1,1.17,-0.83
2.0,0,-0.84,0.67
2.0,1,0.85,-0.65
2.5,0,-0.51,0.54
2.5,1,0.52,-0.52
3.1,0,-0.16,0.45
3.1,1,0.17,-0.43
3.6,0,0.18,0.33
3.6,1,-0.17,-0.31
4.2,0,0.49,0.14
4.2,1,-0.47,-0.13
4.7,0,0.76,-0.09
4.7,1,-0.75,0.10
5.3,0,0.97,-0.39
5.3,1,-0.97,0.39
5.8,0,1.15,-0.70
5.8,1,-1.16,0.69
0.4,0,-1.85,0.60
0.4,1,1.85,-0.60
1.0,0,-1.63,0.54
1.0,1,1.65,-0.53
1.5,0,-1.30,0.45
1.5,1,1.33,-0.40
2.1,0,-0.94,0.39
2.1,1,0.98,-0.32
2.6,0,-0.58,0.37
2.6,1,0.63,-0.28
3.2,0,-0.22,0.38
3.2,1,0.27,-0.28
3.7,0,0.14,0.34
3.7,1,-0.09,-0.26
4.3,0,0.49,0.24
4.3,1,-0.44,-0.18
4.8,0,0.83,0.08
4.8,1,-0.78,-0.05
5.4,0,1.13,-0.13
5.4,1,-1.10,0.13
5.9,0,1.42,-0.34
5.9,1,-1.41,0.31
0.5,0,-1.93,-0.00
0.5,1,1.91,0.00
1.1,0,-1.69,-0.00
1.1,1,1.65,0.01
1.6,0,-1.34,0.02
1.6,1,1.30,0.00
2.2,0,-0.98,0.08
2.2,1,0.94,-0.05
2.7,0,-0.64,0.19
2.7,1,0.61,-0.16
3.3,0,-0.31,0.32
3.3,1,0.27,-0.31
3.8,0,0.04,0.40
3.8,1,-0.08,-0.39
4.4,0,0.40,0.42
4.4,1,-0.44,-0.40
4.9,0,0.76,0.37
4.9,1,-0.80,-0.35
5.5,0,1.10,0.27
5.5,1,-1.14,-0.25
6.0,0,1.45,0.16
6.0,1,-1.48,-0.14
0.4,0,-1.83,-0.60
0.4,1,1.83,0.59
1.0,0,-1.62,-0.50
1.0,1,1.62,0.49
1.5,0,-1.32,-0.31
1.5,1,1.32,0.29
2.1,0,-1.03,-0.10
2.1,1,1.03,0.07
2.6,0,-0.76,0.13
2.6,1,0.75,-0.17
3.2,0,-0.46,0.35
3.2,1,0.45,-0.37
3.7,0,-0.13,0.49
3.7,1,0.11,-0.52
0.1,0,-1.61,-1.17
0.1,1,1.61,1.17
0.7,0,-1.50,-1.09
0.7,1,1.51,1.09
1.2,0,-1.27,-0.91
1.2,1,1.30,0.90
1.8,0,-1.02,-0.66
1.8,1,1.07,0.62
2.3,0,-0.81,-0.37
2.3,1,0.87,0.33
2.9,0,-0.62,-0.06
2.9,1,0.68,0.02
3.4,0,-0.42,0.24
3.4,1,0.46,-0.27
4.0,0,-0.16,0.50
4.0,1,0.21,-0.52
4.5,0,0.13,0.71
4.5,1,-0.09,-0.73
5.1,0,0.46,0.87
5.1,1,-0.43,-0.88
5.6,0,0.81,0.97
5.6,1,-0.77,-0.98
0.1,0,-1.17,-1.61
0.1,1,1.17,1.62
0.7,0,-1.10,-1.51
0.7,1,1.11,1.52
1.2,0,-0.92,-1.29
1.2,1,0.95,1.29
1.8,0,-0.74,-0.98
1.8,1,0.78,0.97
2.3,0,-0.60,-0.65
2.3,1,0.65,0.64
2.9,0,-0.50,-0.31
2.9,1,0.57,0.28
3.4,0,-0.40,0.04
3.4,1,0.51,-0.07
4.0,0,-0.24,0.36
4.0,1,0.37,-0.41
4.5,0,-0.02,0.65
4.5,1,0.16,-0.70
5.1,0,0.26,0.88
5.1,1,-0.11,-0.95
5.6,0,0.55,1.09
5.6,1,-0.42,-1.14
6.2,0,0.86,1.26
6.2,1,-0.75,-1.28
0.5,0,-0.59,-1.83
0.5,1,0.59,1.82
1.1,0,-0.49,-1.61
1.1,1,0.49,1.59
1.6,0,-0.35,-1.29
1.6,1,0.37,1.26
2.2,0,-0.27,-0.95
2.2,1,0.30,0.90
2.7,0,-0.24,-0.59
2.7,1,0.28,0.54
3.3,0,-0.26,-0.23
3.3,1,0.30,0.18
3.8,0,-0.24,0.13
3.8,1,0.27,-0.19
4.4,0,-0.16,0.48
4.4,1,0.17,-0.54
4.9,0,-0.01,0.80
4.9,1,-0.00,-0.86
5.5,0,0.21,1.08
5.5,1,-0.21,-1.14
6.0,0,0.42,1.37
6.0,1,-0.41,-1.43
0.5,0,-0.00,-1.91
0.5,1,-0.00,1.90
1.1,0,-0.02,-1.65
1.1,1,0.00,1.64
1.6,0,-0.10,-1.30
1.6,1,0.05,1.29
2.2,0,-0.21,-0.96
2.2,1,0.16,0.95
2.8,0,-0.35,-0.63
2.8,1,0.29,0.61
3.3,0,-0.48,-0.30
3.3,1,0.43,0.28
3.9,0,-0.54,0.06
3.9,1,0.50,-0.07
4.4,0,-0.54,0.42
4.4,1,0.51,-0.43
